orig_index	motif_id	region_id	corr_coeff	pvalues	adj_pvalues
134	CTCF_M07879_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.37618011361328e-22
275	CTCF_M07879_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.37618011361328e-22
239	CTCF_M07880_2.00	chr22:36455154-36455169	1.0	1.4042654220543672e-24	1.7412891233474154e-22
30	CTCF_M07880_2.00	chr2:112687694-112687709	-1.0	1.4042654220543672e-24	1.7412891233474154e-22
160	CTCF_M07883_2.00	chr11:62787766-62787783	1.0	1.4042654220543672e-24	1.0461777394305037e-22
195	CTCF_M07883_2.00	chr15:30991952-30991969	1.0	1.4042654220543672e-24	1.0461777394305037e-22
81	CTCF_M07883_2.00	chr5:109689297-109689314	1.0	1.4042654220543672e-24	1.0461777394305037e-22
134	CTCF_M07883_2.00	chr9:104093756-104093773	1.0	1.4042654220543672e-24	1.0461777394305037e-22
130	CTCF_M07884_2.00	chr10:116627541-116627556	1.0	1.4042654220543672e-24	1.9519289366555705e-22
264	CTCF_M07884_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.9519289366555705e-22
138	CTCF_M07885_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.399584537314186e-22
284	CTCF_M07885_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.399584537314186e-22
35	CTCF_M07885_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.399584537314186e-22
278	CTCF_M07886_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	2.0502275161993766e-22
32	CTCF_M07886_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	2.0502275161993766e-22
157	CTCF_M07887_2.00	chr10:116627539-116627557	1.0	1.4042654220543672e-24	1.6055434658821597e-22
216	CTCF_M07887_2.00	chr15:30991950-30991968	1.0	1.4042654220543672e-24	1.6055434658821597e-22
138	CTCF_M07887_2.00	chr9:104093754-104093772	1.0	1.4042654220543672e-24	1.6055434658821597e-22
237	CTCF_M07889_2.00	chr22:36455153-36455167	1.0	1.4042654220543672e-24	3.4825782466948313e-22
157	CTCF_M07891_2.00	chr10:30027263-30027281	-1.0	1.4042654220543672e-24	1.2146895900770276e-22
215	CTCF_M07891_2.00	chr15:30991950-30991968	1.0	1.4042654220543672e-24	1.2146895900770276e-22
300	CTCF_M07891_2.00	chr19:39539999-39540017	1.0	1.4042654220543672e-24	1.2146895900770276e-22
332	CTCF_M07891_2.00	chr22:36455151-36455169	1.0	1.4042654220543672e-24	1.2146895900770276e-22
136	CTCF_M07892_2.00	chr11:62787767-62787782	1.0	1.4042654220543672e-24	1.8676730113323084e-22
115	CTCF_M07892_2.00	chr9:104093757-104093772	1.0	1.4042654220543672e-24	1.8676730113323084e-22
129	CTCF_M07893_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.2919241882900178e-22
264	CTCF_M07893_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.2919241882900178e-22
31	CTCF_M07893_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.2919241882900178e-22
182	CTCF_M07894_2.00	chr11:62787767-62787784	1.0	1.4042654220543672e-24	1.6897993912054217e-22
218	CTCF_M07894_2.00	chr15:30991953-30991970	1.0	1.4042654220543672e-24	1.6897993912054217e-22
158	CTCF_M07894_2.00	chr9:104093757-104093774	1.0	1.4042654220543672e-24	1.6897993912054217e-22
171	CTCF_M07895_2.00	chr11:62787766-62787784	1.0	1.4042654220543672e-24	1.5634155032205292e-22
210	CTCF_M07895_2.00	chr15:30991952-30991970	1.0	1.4042654220543672e-24	1.5634155032205292e-22
143	CTCF_M07895_2.00	chr9:104093756-104093774	1.0	1.4042654220543672e-24	1.5634155032205292e-22
135	CTCF_M07896_2.00	chr10:30027266-30027281	-1.0	1.4042654220543672e-24	1.3340521509516488e-22
272	CTCF_M07896_2.00	chr22:36455151-36455166	1.0	1.4042654220543672e-24	1.3340521509516488e-22
39	CTCF_M07896_2.00	chr2:132162034-132162049	1.0	1.4042654220543672e-24	1.3340521509516488e-22
134	CTCF_M07897_2.00	chr11:62787767-62787782	1.0	1.4042654220543672e-24	1.7483104504576874e-22
120	CTCF_M07897_2.00	chr9:104093757-104093772	1.0	1.4042654220543672e-24	1.7483104504576874e-22
252	CTCF_M07898_2.00	chr22:36455153-36455167	1.0	1.4042654220543672e-24	1.8536303571117648e-22
30	CTCF_M07898_2.00	chr2:112687696-112687710	-1.0	1.4042654220543672e-24	1.8536303571117648e-22
202	CTCF_M07899_2.00	chr15:30991950-30991970	1.0	1.4042654220543672e-24	1.5353301947794415e-22
276	CTCF_M07899_2.00	chr19:39539997-39540017	1.0	1.4042654220543672e-24	1.5353301947794415e-22
138	CTCF_M07899_2.00	chr9:104093754-104093774	1.0	1.4042654220543672e-24	1.5353301947794415e-22
154	CTCF_M07900_2.00	chr11:62787767-62787784	1.0	1.4042654220543672e-24	2.225760693956172e-22
133	CTCF_M07900_2.00	chr9:104093757-104093774	1.0	1.4042654220543672e-24	2.225760693956172e-22
124	CTCF_M07901_2.00	chr12:103626677-103626688	1.0	1.4042654220543672e-24	6.951113839169117e-23
191	CTCF_M07901_2.00	chr21:46053497-46053508	-1.0	1.4042654220543672e-24	6.951113839169117e-23
74	CTCF_M07901_2.00	chr8:6541222-6541233	-1.0	1.4042654220543672e-24	6.951113839169117e-23
96	CTCF_M07901_2.00	chr9:138147697-138147708	1.0	1.4042654220543672e-24	6.951113839169117e-23
132	CTCF_M07902_2.00	chr10:30027266-30027281	-1.0	1.4042654220543672e-24	1.881715665552852e-22
256	CTCF_M07902_2.00	chr22:36455151-36455166	1.0	1.4042654220543672e-24	1.881715665552852e-22
143	CTCF_M07904_2.00	chr10:116627541-116627556	1.0	1.4042654220543672e-24	1.371499228873099e-22
279	CTCF_M07904_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.371499228873099e-22
33	CTCF_M07904_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.371499228873099e-22
146	CTCF_M07906_2.00	chr11:62787767-62787785	1.0	1.4042654220543672e-24	2.008099553537745e-22
122	CTCF_M07906_2.00	chr9:104093757-104093775	1.0	1.4042654220543672e-24	2.008099553537745e-22
171	CTCF_M07907_2.00	chr11:62787765-62787783	1.0	1.4042654220543672e-24	8.762616233619253e-23
187	CTCF_M07907_2.00	chr13:41540466-41540484	-1.0	1.4042654220543672e-24	8.762616233619253e-23
204	CTCF_M07907_2.00	chr15:30991951-30991969	1.0	1.4042654220543672e-24	8.762616233619253e-23
112	CTCF_M07907_2.00	chr7:30478852-30478870	-1.0	1.4042654220543672e-24	8.762616233619253e-23
143	CTCF_M07907_2.00	chr9:104093755-104093773	1.0	1.4042654220543672e-24	8.762616233619253e-23
210	CTCF_M07908_2.00	chr10:116627539-116627560	1.0	1.4042654220543672e-24	9.923475649184194e-23
222	CTCF_M07908_2.00	chr11:62787764-62787785	1.0	1.4042654220543672e-24	9.923475649184194e-23
271	CTCF_M07908_2.00	chr15:30991950-30991971	1.0	1.4042654220543672e-24	9.923475649184194e-23
368	CTCF_M07908_2.00	chr19:39539996-39540017	1.0	1.4042654220543672e-24	9.923475649184194e-23
97	CTCF_M07908_2.00	chr5:109689295-109689316	1.0	1.4042654220543672e-24	9.923475649184194e-23
186	CTCF_M07908_2.00	chr9:104093754-104093775	1.0	1.4042654220543672e-24	9.923475649184194e-23
96	CTCF_M07909_2.00	chr10:30027266-30027281	-1.0	1.4042654220543672e-24	2.808530844108734e-22
223	CTCF_M07910_2.00	chr10:116627541-116627561	1.0	1.4042654220543672e-24	1.2301365097196257e-22
286	CTCF_M07910_2.00	chr15:30991952-30991972	1.0	1.4042654220543672e-24	1.2301365097196257e-22
394	CTCF_M07910_2.00	chr19:39539995-39540015	1.0	1.4042654220543672e-24	1.2301365097196257e-22
425	CTCF_M07910_2.00	chr22:36455147-36455167	1.0	1.4042654220543672e-24	1.2301365097196257e-22
63	CTCF_M07910_2.00	chr2:235747926-235747946	-1.0	1.4042654220543672e-24	1.2301365097196257e-22
238	CTCF_M07911_2.00	chr15:30991950-30991968	1.0	1.4042654220543672e-24	1.2884135247348822e-22
321	CTCF_M07911_2.00	chr19:39539999-39540017	1.0	1.4042654220543672e-24	1.2884135247348822e-22
125	CTCF_M07911_2.00	chr8:8227968-8227986	-1.0	1.4042654220543672e-24	1.2884135247348822e-22
153	CTCF_M07911_2.00	chr9:104093754-104093772	1.0	1.4042654220543672e-24	1.2884135247348822e-22
133	CTCF_M07912_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.3340521509516488e-22
274	CTCF_M07912_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.3340521509516488e-22
31	CTCF_M07912_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.3340521509516488e-22
224	CTCF_M07913_2.00	chr16:88785251-88785266	-1.0	1.4042654220543672e-24	1.5961816964017973e-22
320	CTCF_M07913_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.5961816964017973e-22
35	CTCF_M07913_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.5961816964017973e-22
125	CTCF_M07914_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.3246903814712862e-22
270	CTCF_M07914_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.3246903814712862e-22
32	CTCF_M07914_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.3246903814712862e-22
160	CTCF_M07915_2.00	chr11:62787762-62787783	1.0	1.4042654220543672e-24	1.0496884029856394e-22
179	CTCF_M07915_2.00	chr13:41540466-41540487	-1.0	1.4042654220543672e-24	1.0496884029856394e-22
3	CTCF_M07915_2.00	chr1:5992006-5992027	1.0	1.4042654220543672e-24	1.0496884029856394e-22
45	CTCF_M07915_2.00	chr2:235747929-235747950	-1.0	1.4042654220543672e-24	1.0496884029856394e-22
155	CTCF_M07916_2.00	chr11:62787766-62787783	1.0	1.4042654220543672e-24	1.9589502637658425e-22
131	CTCF_M07916_2.00	chr9:104093756-104093773	1.0	1.4042654220543672e-24	1.9589502637658425e-22
118	CTCF_M07917_2.00	chr10:30027265-30027280	-1.0	1.4042654220543672e-24	1.254477110368568e-22
255	CTCF_M07917_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	1.254477110368568e-22
33	CTCF_M07917_2.00	chr2:112687696-112687711	-1.0	1.4042654220543672e-24	1.254477110368568e-22
278	CTCF_M07918_2.00	chr22:36455152-36455166	1.0	1.4042654220543672e-24	4.086412378178209e-22
149	CTCF_M07919_2.00	chr11:62787767-62787782	1.0	1.4042654220543672e-24	2.0361848619788325e-22
126	CTCF_M07919_2.00	chr9:104093757-104093772	1.0	1.4042654220543672e-24	2.0361848619788325e-22
252	CTCF_M07920_2.00	chr19:39539999-39540017	1.0	1.4042654220543672e-24	2.092355478861007e-22
130	CTCF_M07920_2.00	chr9:104093754-104093772	1.0	1.4042654220543672e-24	2.092355478861007e-22
198	CTCF_M07921_2.00	chr16:88785252-88785267	-1.0	1.4042654220543672e-24	3.8336446022084225e-22
219	CTCF_M07922_2.00	chr22:36455153-36455166	1.0	1.4042654220543672e-24	3.17363985384287e-22
200	CTCF_M07923_2.00	chr16:88785252-88785267	-1.0	1.4042654220543672e-24	4.0161991070754897e-22
138	CTCF_M07924_2.00	chr11:62787767-62787782	1.0	1.4042654220543672e-24	1.2732006493292928e-22
35	CTCF_M07924_2.00	chr2:132162034-132162049	1.0	1.4042654220543672e-24	1.2732006493292928e-22
116	CTCF_M07924_2.00	chr9:104093757-104093772	1.0	1.4042654220543672e-24	1.2732006493292928e-22
159	CTCF_M07925_2.00	chr11:62787767-62787782	1.0	1.4042654220543672e-24	7.372393465785427e-23
192	CTCF_M07925_2.00	chr15:30991953-30991968	1.0	1.4042654220543672e-24	7.372393465785427e-23
208	CTCF_M07925_2.00	chr16:23642011-23642026	1.0	1.4042654220543672e-24	7.372393465785427e-23
232	CTCF_M07925_2.00	chr17:39451638-39451653	-1.0	1.4042654220543672e-24	7.372393465785427e-23
40	CTCF_M07925_2.00	chr2:132162034-132162049	1.0	1.4042654220543672e-24	7.372393465785427e-23
135	CTCF_M07925_2.00	chr9:104093757-104093772	1.0	1.4042654220543672e-24	7.372393465785427e-23
167	CTCF_M08087_2.00	chr10:116627539-116627558	1.0	1.4042654220543672e-24	7.863886363504457e-23
216	CTCF_M08087_2.00	chr15:30991950-30991969	1.0	1.4042654220543672e-24	7.863886363504457e-23
289	CTCF_M08087_2.00	chr19:39539998-39540017	1.0	1.4042654220543672e-24	7.863886363504457e-23
322	CTCF_M08087_2.00	chr22:36455150-36455169	1.0	1.4042654220543672e-24	7.863886363504457e-23
49	CTCF_M08087_2.00	chr2:132162031-132162050	1.0	1.4042654220543672e-24	7.863886363504457e-23
54	CTCF_M08087_2.00	chr2:235747926-235747945	-1.0	1.4042654220543672e-24	7.863886363504457e-23
155	CTCF_M08238_2.00	chr10:116627541-116627556	1.0	1.4042654220543672e-24	5.476635146012032e-23
212	CTCF_M08238_2.00	chr16:23642012-23642027	1.0	1.4042654220543672e-24	5.476635146012032e-23
209	CTCF_M08238_2.00	chr16:2787591-2787606	-1.0	1.4042654220543672e-24	5.476635146012032e-23
232	CTCF_M08238_2.00	chr17:39451639-39451654	-1.0	1.4042654220543672e-24	5.476635146012032e-23
271	CTCF_M08238_2.00	chr19:39540000-39540015	1.0	1.4042654220543672e-24	5.476635146012032e-23
300	CTCF_M08238_2.00	chr22:36455152-36455167	1.0	1.4042654220543672e-24	5.476635146012032e-23
49	CTCF_M08238_2.00	chr2:235747931-235747946	-1.0	1.4042654220543672e-24	5.476635146012032e-23
110	CTCF_M08238_2.00	chr7:33062891-33062906	1.0	1.4042654220543672e-24	5.476635146012032e-23
239	CTCF_M08289_2.00	chr15:30991953-30991968	1.0	1.4042654220543672e-24	7.442606736888148e-23
261	CTCF_M08289_2.00	chr16:23642011-23642026	1.0	1.4042654220543672e-24	7.442606736888148e-23
292	CTCF_M08289_2.00	chr17:39451638-39451653	-1.0	1.4042654220543672e-24	7.442606736888148e-23
358	CTCF_M08289_2.00	chr22:36455151-36455166	1.0	1.4042654220543672e-24	7.442606736888148e-23
61	CTCF_M08289_2.00	chr3:72337085-72337100	1.0	1.4042654220543672e-24	7.442606736888148e-23
122	CTCF_M08289_2.00	chr7:33062169-33062184	1.0	1.4042654220543672e-24	7.442606736888148e-23
363	CTCF_M08289_2.00	chrX:1661592-1661607	-1.0	1.4042654220543672e-24	7.442606736888148e-23
168	CTCF_MA0139.1	chr10:116627539-116627558	1.0	1.4042654220543672e-24	9.211981168676648e-23
281	CTCF_MA0139.1	chr19:39539998-39540017	1.0	1.4042654220543672e-24	9.211981168676648e-23
315	CTCF_MA0139.1	chr22:36455150-36455169	1.0	1.4042654220543672e-24	9.211981168676648e-23
50	CTCF_MA0139.1	chr2:132162031-132162050	1.0	1.4042654220543672e-24	9.211981168676648e-23
55	CTCF_MA0139.1	chr2:235747926-235747945	-1.0	1.4042654220543672e-24	9.211981168676648e-23
291	CTCF_MA1929.1	chr10:116627543-116627577	1.0	1.4042654220543672e-24	4.800832411648368e-23
275	CTCF_MA1929.1	chr10:6347838-6347872	1.0	1.4042654220543672e-24	4.800832411648368e-23
314	CTCF_MA1929.1	chr11:118919039-118919073	-1.0	1.4042654220543672e-24	4.800832411648368e-23
305	CTCF_MA1929.1	chr11:62787749-62787783	1.0	1.4042654220543672e-24	4.800832411648368e-23
337	CTCF_MA1929.1	chr13:41540466-41540500	-1.0	1.4042654220543672e-24	4.800832411648368e-23
371	CTCF_MA1929.1	chr15:48331320-48331354	-1.0	1.4042654220543672e-24	4.800832411648368e-23
454	CTCF_MA1929.1	chr18:48992265-48992299	1.0	1.4042654220543672e-24	4.800832411648368e-23
465	CTCF_MA1929.1	chr19:10252181-10252215	1.0	1.4042654220543672e-24	4.800832411648368e-23
501	CTCF_MA1929.1	chr20:48224968-48225002	1.0	1.4042654220543672e-24	4.800832411648368e-23
511	CTCF_MA1929.1	chr20:63737252-63737286	-1.0	1.4042654220543672e-24	4.800832411648368e-23
78	CTCF_MA1929.1	chr2:156254909-156254943	-1.0	1.4042654220543672e-24	4.800832411648368e-23
85	CTCF_MA1929.1	chr2:200741151-200741185	-1.0	1.4042654220543672e-24	4.800832411648368e-23
114	CTCF_MA1929.1	chr3:101925297-101925331	-1.0	1.4042654220543672e-24	4.800832411648368e-23
123	CTCF_MA1929.1	chr3:182271784-182271818	-1.0	1.4042654220543672e-24	4.800832411648368e-23
191	CTCF_MA1929.1	chr7:945542-945576	-1.0	1.4042654220543672e-24	4.800832411648368e-23
244	CTCF_MA1929.1	chr8:100721010-100721044	1.0	1.4042654220543672e-24	4.800832411648368e-23
363	CTCF_MA1930.1	chr15:30991934-30991969	1.0	1.4042654220543672e-24	1.2732006493292928e-22
87	CTCF_MA1930.1	chr2:218397455-218397490	1.0	1.4042654220543672e-24	1.2732006493292928e-22
115	CTCF_MA1930.1	chr3:176872893-176872928	-1.0	1.4042654220543672e-24	1.2732006493292928e-22
116	CTCF_MA1930.1	chr3:182271784-182271819	-1.0	1.4042654220543672e-24	1.2732006493292928e-22
178	CTCF_MA1930.1	chr6:149432167-149432202	-1.0	1.4042654220543672e-24	1.2732006493292928e-22
222	CTCF_MA1930.1	chr8:97595598-97595633	1.0	1.4042654220543672e-24	1.2732006493292928e-22
33	DBP_DBP_HUMAN.H11MO.0.B	chr8:56866947-56866958	-1.0	1.4042654220543672e-24	8.144739447915331e-23
1	DLX3_DLX3_HUMAN.H11MO.0.C	chr1:109726198-109726208	-1.0	1.4042654220543672e-24	4.6340758927794115e-23
25	DUX4_M08135_2.00	chr11:94825135-94825146	-1.0	1.4042654220543672e-24	2.8787441152114524e-23
27	DUX4_M08135_2.00	chr12:100723475-100723486	-1.0	1.4042654220543672e-24	2.8787441152114524e-23
26	DUX4_MA0468.1	chr11:94825135-94825146	-1.0	1.4042654220543672e-24	2.8787441152114524e-23
28	DUX4_MA0468.1	chr12:100723475-100723486	-1.0	1.4042654220543672e-24	2.8787441152114524e-23
136	E2F1_E2F1_HUMAN.H11MO.0.A	chr11:560863-560877	-1.0	1.4042654220543672e-24	6.014936891132873e-23
141	E2F1_E2F1_HUMAN.H11MO.0.A	chr11:69123149-69123163	-1.0	1.4042654220543672e-24	6.014936891132873e-23
1	E2F1_E2F1_HUMAN.H11MO.0.A	chr1:977047-977061	1.0	1.4042654220543672e-24	6.014936891132873e-23
61	E2F1_E2F1_HUMAN.H11MO.0.A	chr3:126476142-126476156	1.0	1.4042654220543672e-24	6.014936891132873e-23
100	E2F1_E2F1_HUMAN.H11MO.0.A	chr7:33062174-33062188	1.0	1.4042654220543672e-24	6.014936891132873e-23
101	E2F1_E2F1_HUMAN.H11MO.0.A	chr7:33062897-33062911	1.0	1.4042654220543672e-24	6.014936891132873e-23
143	E2F1_M07938_2.00	chr11:560859-560874	-1.0	1.4042654220543672e-24	4.275208062698851e-23
203	E2F1_M07938_2.00	chr16:30407978-30407993	-1.0	1.4042654220543672e-24	4.275208062698851e-23
214	E2F1_M07938_2.00	chr17:39451788-39451803	-1.0	1.4042654220543672e-24	4.275208062698851e-23
222	E2F1_M07938_2.00	chr17:73192837-73192852	-1.0	1.4042654220543672e-24	4.275208062698851e-23
3	E2F1_M07938_2.00	chr1:3856968-3856983	-1.0	1.4042654220543672e-24	4.275208062698851e-23
1	E2F1_M07938_2.00	chr1:977048-977063	1.0	1.4042654220543672e-24	4.275208062698851e-23
58	E2F1_M07938_2.00	chr3:113019769-113019784	-1.0	1.4042654220543672e-24	4.275208062698851e-23
63	E2F1_M07938_2.00	chr3:126476145-126476160	1.0	1.4042654220543672e-24	4.275208062698851e-23
107	E2F1_M07938_2.00	chr7:33062895-33062910	1.0	1.4042654220543672e-24	4.275208062698851e-23
159	E2F3_E2F3_HUMAN.H11MO.0.A	chr14:22903701-22903712	1.0	1.4042654220543672e-24	8.881978794493873e-23
181	E2F3_E2F3_HUMAN.H11MO.0.A	chr16:83762646-83762657	1.0	1.4042654220543672e-24	8.881978794493873e-23
10	E2F3_E2F3_HUMAN.H11MO.0.A	chr1:151942059-151942070	-1.0	1.4042654220543672e-24	8.881978794493873e-23
57	E2F3_E2F3_HUMAN.H11MO.0.A	chr3:170050165-170050176	1.0	1.4042654220543672e-24	8.881978794493873e-23
142	E2F4_E2F4_HUMAN.H11MO.0.A	chr11:69123150-69123163	-1.0	1.4042654220543672e-24	6.085150162235591e-23
1	E2F4_E2F4_HUMAN.H11MO.0.A	chr1:977047-977060	1.0	1.4042654220543672e-24	6.085150162235591e-23
240	E2F4_E2F4_HUMAN.H11MO.0.A	chr20:63641223-63641236	-1.0	1.4042654220543672e-24	6.085150162235591e-23
59	E2F4_E2F4_HUMAN.H11MO.0.A	chr3:126476143-126476156	1.0	1.4042654220543672e-24	6.085150162235591e-23
95	E2F4_E2F4_HUMAN.H11MO.0.A	chr7:33062898-33062911	1.0	1.4042654220543672e-24	6.085150162235591e-23
107	E2F4_E2F4_HUMAN.H11MO.0.A	chr8:143246498-143246511	1.0	1.4042654220543672e-24	6.085150162235591e-23
51	E2F4_M07942_2.00	chr11:66002333-66002348	-1.0	1.4042654220543672e-24	6.600047483655526e-23
66	E2F4_M07942_2.00	chr16:88785251-88785266	-1.0	1.4042654220543672e-24	6.600047483655526e-23
73	E2F4_M07943_2.00	chr11:66002333-66002348	-1.0	1.4042654220543672e-24	8.355379261223485e-23
57	E2F4_M07943_2.00	chr8:93916687-93916702	-1.0	1.4042654220543672e-24	8.355379261223485e-23
61	E2F4_M08109_2.00	chr11:69123152-69123163	-1.0	1.4042654220543672e-24	4.914928977190285e-23
80	E2F4_M08109_2.00	chr16:88785256-88785267	-1.0	1.4042654220543672e-24	4.914928977190285e-23
0	E2F4_M08109_2.00	chr1:977047-977058	1.0	1.4042654220543672e-24	4.914928977190285e-23
245	E2F6_E2F6_HUMAN.H11MO.0.A	chr14:22903701-22903714	1.0	1.4042654220543672e-24	1.1234123376434938e-22
252	E2F6_E2F6_HUMAN.H11MO.0.A	chr14:68979129-68979142	1.0	1.4042654220543672e-24	1.1234123376434938e-22
283	E2F6_E2F6_HUMAN.H11MO.0.A	chr16:30407982-30407995	-1.0	1.4042654220543672e-24	1.1234123376434938e-22
0	E2F6_E2F6_HUMAN.H11MO.0.A	chr1:977046-977059	1.0	1.4042654220543672e-24	1.1234123376434938e-22
179	E2F6_E2F6_HUMAN.H11MO.0.A	chr9:129141046-129141059	1.0	1.4042654220543672e-24	1.1234123376434938e-22
0	E2F6_M07939_2.00	chr1:977048-977059	1.0	1.4042654220543672e-24	1.6289478895830662e-22
103	E2F6_M07939_2.00	chr9:129141046-129141057	1.0	1.4042654220543672e-24	1.6289478895830662e-22
216	E2F6_M07940_2.00	chr16:83762646-83762657	1.0	1.4042654220543672e-24	8.622189691413814e-23
0	E2F6_M07940_2.00	chr1:977048-977059	1.0	1.4042654220543672e-24	8.622189691413814e-23
57	E2F6_M07940_2.00	chr3:170050165-170050176	1.0	1.4042654220543672e-24	8.622189691413814e-23
94	E2F6_M07940_2.00	chr7:832457-832468	-1.0	1.4042654220543672e-24	8.622189691413814e-23
136	E2F6_M07940_2.00	chr9:129141046-129141057	1.0	1.4042654220543672e-24	8.622189691413814e-23
0	E2F6_M07941_2.00	chr1:977048-977059	1.0	1.4042654220543672e-24	1.235753571407843e-22
85	E2F6_M07941_2.00	chr7:33062899-33062910	1.0	1.4042654220543672e-24	1.235753571407843e-22
118	E2F6_M07941_2.00	chr9:129141046-129141057	1.0	1.4042654220543672e-24	1.235753571407843e-22
0	E2F6_M08107_2.00	chr1:977047-977058	1.0	1.4042654220543672e-24	1.888736992663124e-22
120	E2F6_M08107_2.00	chr9:129141047-129141058	1.0	1.4042654220543672e-24	1.888736992663124e-22
195	E2F6_MA0471.2	chr14:22903700-22903713	1.0	1.4042654220543672e-24	8.846872158942514e-23
223	E2F6_MA0471.2	chr16:30407981-30407994	-1.0	1.4042654220543672e-24	8.846872158942514e-23
246	E2F6_MA0471.2	chr17:73192842-73192855	-1.0	1.4042654220543672e-24	8.846872158942514e-23
0	E2F6_MA0471.2	chr1:977047-977060	1.0	1.4042654220543672e-24	8.846872158942514e-23
151	E2F6_MA0471.2	chr9:129141045-129141058	1.0	1.4042654220543672e-24	8.846872158942514e-23
233	E2F7_E2F7_HUMAN.H11MO.0.B	chr11:560865-560878	-1.0	1.4042654220543672e-24	5.441528510460673e-23
244	E2F7_E2F7_HUMAN.H11MO.0.B	chr11:69123151-69123164	-1.0	1.4042654220543672e-24	5.441528510460673e-23
286	E2F7_E2F7_HUMAN.H11MO.0.B	chr14:22903701-22903714	1.0	1.4042654220543672e-24	5.441528510460673e-23
336	E2F7_E2F7_HUMAN.H11MO.0.B	chr16:83762646-83762659	1.0	1.4042654220543672e-24	5.441528510460673e-23
1	E2F7_E2F7_HUMAN.H11MO.0.B	chr1:977046-977059	1.0	1.4042654220543672e-24	5.441528510460673e-23
74	E2F7_E2F7_HUMAN.H11MO.0.B	chr2:109146838-109146851	1.0	1.4042654220543672e-24	5.441528510460673e-23
100	E2F7_E2F7_HUMAN.H11MO.0.B	chr3:126476144-126476157	1.0	1.4042654220543672e-24	5.441528510460673e-23
122	E2F7_E2F7_HUMAN.H11MO.0.B	chr5:10632477-10632490	-1.0	1.4042654220543672e-24	5.441528510460673e-23
141	E2F7_E2F7_HUMAN.H11MO.0.B	chr6:31139107-31139120	1.0	1.4042654220543672e-24	5.441528510460673e-23
164	E2F7_E2F7_HUMAN.H11MO.0.B	chr7:33062899-33062912	1.0	1.4042654220543672e-24	5.441528510460673e-23
193	E2F7_E2F7_HUMAN.H11MO.0.B	chr8:144275601-144275614	-1.0	1.4042654220543672e-24	5.441528510460673e-23
208	E2F7_E2F7_HUMAN.H11MO.0.B	chr9:129141046-129141059	1.0	1.4042654220543672e-24	5.441528510460673e-23
